child_id,group,question_id,question_type,shown_letters,target_letter,selected_letter,correct,response_time_ms
770,dyslexic,q74,same_different,"m,u",different,different,1,2269
548,non-dyslexic,q85,same_different,"u,b",different,different,1,1219
319,dyslexic,q57,matching,"b,d,n",n,n,1,2400
580,non-dyslexic,q28,matching,"b,n",b,b,1,1139
931,dyslexic,q73,same_different,"b,b",same,different,0,2396
262,non-dyslexic,q98,same_different,"u,d",different,different,1,1530
744,non-dyslexic,q82,matching,"b,n",n,n,1,875
567,non-dyslexic,q57,same_different,"p,n",different,different,1,1342
460,non-dyslexic,q28,matching,"u,q",q,q,1,1380
228,non-dyslexic,q73,matching,"q,m,b",b,b,1,1300
990,non-dyslexic,q67,matching,"d,u",u,u,1,924
617,non-dyslexic,q27,matching,"d,q,u",d,d,1,1269
730,non-dyslexic,q27,matching,"u,m",m,m,1,1248
106,non-dyslexic,q56,same_different,"u,m",different,different,1,1259
516,non-dyslexic,q6,same_different,"m,m",same,same,1,1330
625,dyslexic,q32,matching,"b,q",q,q,1,2161
424,non-dyslexic,q57,matching,"p,m",m,m,1,1176
215,dyslexic,q83,matching,"d,q",d,d,1,2130
758,dyslexic,q15,matching,"d,n,u",n,n,1,2048
538,dyslexic,q28,matching,"m,q",q,q,1,1962
468,dyslexic,q52,same_different,"n,n",same,different,0,1822
335,dyslexic,q56,matching,"n,d,q",n,m,0,2276
117,dyslexic,q80,same_different,"u,n",different,same,0,1629
928,dyslexic,q97,same_different,"b,b",same,same,1,2541
563,non-dyslexic,q4,matching,"m,n,d",n,n,1,938
238,dyslexic,q99,matching,"n,q",q,p,0,2012
83,dyslexic,q17,same_different,"m,d",different,different,1,1727
15,non-dyslexic,q42,matching,"n,m",m,m,1,1463
304,non-dyslexic,q11,same_different,"d,d",same,same,1,1369
433,non-dyslexic,q80,same_different,"m,d",different,different,1,950
562,dyslexic,q3,same_different,"d,d",same,same,1,2035
467,non-dyslexic,q26,matching,"p,q",q,q,1,1188
911,non-dyslexic,q12,matching,"n,b",n,n,1,1264
920,dyslexic,q75,same_different,"d,d",same,same,1,2290
594,non-dyslexic,q44,same_different,"n,n",same,same,1,1013
573,non-dyslexic,q67,same_different,"b,b",same,same,1,1112
917,non-dyslexic,q87,matching,"m,d,b",m,m,1,1184
127,dyslexic,q69,same_different,"p,p",same,same,1,1971
142,dyslexic,q98,matching,"m,p,q",q,q,1,1614
598,dyslexic,q86,same_different,"b,u",different,different,1,2351
612,non-dyslexic,q2,matching,"u,m,d",u,b,0,999
766,non-dyslexic,q39,same_different,"p,p",same,same,1,1035
58,non-dyslexic,q98,same_different,"q,q",same,same,1,1480
813,non-dyslexic,q56,matching,"q,n,m",n,n,1,1482
129,non-dyslexic,q3,matching,"p,n,m",m,m,1,1071
990,non-dyslexic,q9,same_different,"n,b",different,same,0,1303
651,dyslexic,q7,matching,"q,u",q,p,0,2347
328,non-dyslexic,q65,same_different,"b,p",different,different,1,918
281,non-dyslexic,q4,matching,"n,u,m",m,m,1,1010
767,non-dyslexic,q34,same_different,"u,b",different,different,1,956
849,non-dyslexic,q70,matching,"d,u,n",n,n,1,1135
119,dyslexic,q87,same_different,"p,m",different,same,0,2117
62,dyslexic,q96,matching,"d,u",u,u,1,1687
824,non-dyslexic,q4,matching,"n,b,p",b,b,1,1455
207,dyslexic,q51,same_different,"p,p",same,same,1,1820
226,non-dyslexic,q39,same_different,"n,u",different,different,1,1202
681,dyslexic,q94,matching,"n,d,u",n,n,1,2240
223,non-dyslexic,q6,matching,"p,n",n,n,1,913
129,non-dyslexic,q47,same_different,"n,u",different,different,1,1009
671,non-dyslexic,q33,same_different,"q,q",same,same,1,1187
544,dyslexic,q46,matching,"u,n,b",u,b,0,2189
19,dyslexic,q70,matching,"q,m",m,m,1,2326
979,non-dyslexic,q36,matching,"n,p",n,n,1,1077
172,dyslexic,q94,matching,"m,u,d",u,u,1,1973
808,dyslexic,q88,matching,"n,b",n,q,0,2285
317,non-dyslexic,q93,matching,"p,u",p,p,1,1203
806,non-dyslexic,q42,same_different,"b,q",different,different,1,1455
103,non-dyslexic,q85,same_different,"p,b",different,different,1,856
138,dyslexic,q26,matching,"u,m,b",b,b,1,1602
47,dyslexic,q72,matching,"n,m",m,m,1,2184
721,non-dyslexic,q34,same_different,"d,d",same,same,1,1019
855,dyslexic,q56,matching,"m,d,u",u,u,1,1573
740,dyslexic,q91,matching,"n,m,d",m,m,1,1982
806,non-dyslexic,q96,same_different,"m,n",different,different,1,1248
849,dyslexic,q47,matching,"u,n,d",d,b,0,1752
257,non-dyslexic,q72,same_different,"p,m",different,different,1,1122
399,non-dyslexic,q38,matching,"d,b,p",p,d,0,879
21,dyslexic,q14,same_different,"d,d",same,same,1,1709
504,dyslexic,q74,matching,"b,q",b,b,1,1901
754,non-dyslexic,q30,same_different,"p,p",same,same,1,1376
914,dyslexic,q66,same_different,"d,d",same,same,1,1995
947,dyslexic,q30,matching,"n,m,u",n,n,1,2246
932,non-dyslexic,q40,matching,"p,d,m",d,d,1,1438
220,non-dyslexic,q81,matching,"u,d",u,u,1,1150
130,non-dyslexic,q40,matching,"n,p,b",n,n,1,1291
332,non-dyslexic,q34,matching,"d,n",d,d,1,1344
517,dyslexic,q36,same_different,"u,p",different,same,0,1719
676,non-dyslexic,q91,same_different,"q,q",same,same,1,1220
48,non-dyslexic,q34,matching,"n,d",n,n,1,943
154,non-dyslexic,q93,matching,"d,p",p,p,1,1173
61,dyslexic,q99,matching,"d,p,m",d,b,0,2440
362,non-dyslexic,q59,same_different,"m,b",different,same,0,1412
148,non-dyslexic,q83,same_different,"m,m",same,same,1,1353
108,non-dyslexic,q14,same_different,"m,d",different,different,1,1292
464,dyslexic,q53,matching,"p,b",b,b,1,1652
487,non-dyslexic,q30,matching,"u,d,q",u,u,1,1199
250,dyslexic,q8,same_different,"m,p",different,same,0,1706
790,non-dyslexic,q70,matching,"b,u",b,b,1,1254
289,non-dyslexic,q88,matching,"q,u,d",u,b,0,1213
533,dyslexic,q6,same_different,"u,m",different,same,0,2199
633,dyslexic,q88,same_different,"p,m",different,different,1,1807
825,non-dyslexic,q26,matching,"u,q,d",u,u,1,1136
722,non-dyslexic,q18,matching,"q,n",n,n,1,1123
67,non-dyslexic,q53,matching,"u,d",u,u,1,1434
789,non-dyslexic,q45,matching,"p,q,n",n,n,1,1173
231,non-dyslexic,q57,matching,"n,q",n,n,1,1022
251,non-dyslexic,q85,same_different,"u,u",same,same,1,1426
544,non-dyslexic,q23,same_different,"n,d",different,different,1,1516
897,dyslexic,q65,matching,"u,q,d",d,d,1,1639
973,non-dyslexic,q97,same_different,"n,n",same,same,1,1521
489,non-dyslexic,q43,same_different,"b,p",different,different,1,1327
307,dyslexic,q53,matching,"m,p",p,p,1,1783
776,non-dyslexic,q76,same_different,"m,d",different,different,1,1000
876,non-dyslexic,q20,same_different,"m,q",different,different,1,1483
553,non-dyslexic,q50,same_different,"n,q",different,different,1,1296
639,dyslexic,q30,matching,"q,b",q,m,0,1863
12,dyslexic,q84,matching,"m,d",m,m,1,1951
939,dyslexic,q70,same_different,"b,b",same,same,1,2032
873,non-dyslexic,q75,matching,"p,q",p,p,1,1077
909,dyslexic,q83,same_different,"d,d",same,same,1,2432
696,dyslexic,q50,matching,"p,b,q",q,n,0,1944
420,non-dyslexic,q52,matching,"d,m,n",d,d,1,1428
203,non-dyslexic,q87,matching,"d,q",d,d,1,1207
572,dyslexic,q57,matching,"u,p",p,u,0,2272
911,non-dyslexic,q4,matching,"b,m",b,b,1,1373
336,non-dyslexic,q76,matching,"q,b,m",m,m,1,1058
440,non-dyslexic,q6,matching,"n,b",n,q,0,1502
482,non-dyslexic,q86,same_different,"b,b",same,same,1,1231
718,non-dyslexic,q99,same_different,"d,d",same,same,1,1173
145,dyslexic,q40,same_different,"d,p",different,different,1,1858
649,non-dyslexic,q19,same_different,"d,d",same,same,1,973
259,dyslexic,q25,matching,"d,p,n",d,d,1,1879
426,non-dyslexic,q72,same_different,"q,p",different,same,0,979
671,non-dyslexic,q53,same_different,"m,u",different,different,1,1341
61,non-dyslexic,q85,same_different,"n,n",same,same,1,913
104,dyslexic,q23,matching,"q,b,m",m,m,1,1527
613,non-dyslexic,q95,same_different,"m,m",same,same,1,1301
62,dyslexic,q75,same_different,"q,b",different,different,1,1896
435,non-dyslexic,q79,same_different,"q,n",different,different,1,1407
552,non-dyslexic,q25,same_different,"d,n",different,different,1,1453
807,dyslexic,q25,matching,"d,n,p",d,n,0,2026
975,dyslexic,q73,matching,"d,m",d,q,0,2349
263,non-dyslexic,q25,same_different,"n,n",same,same,1,1281
309,dyslexic,q2,matching,"u,d",u,u,1,2570
892,non-dyslexic,q50,matching,"n,u",n,p,0,1499
537,dyslexic,q30,matching,"b,p",p,p,1,1925
323,non-dyslexic,q63,same_different,"d,d",same,same,1,1083
342,non-dyslexic,q9,matching,"p,d",p,p,1,1512
587,non-dyslexic,q33,matching,"b,q,p",b,b,1,1190
39,dyslexic,q43,matching,"u,q",u,u,1,1691
401,non-dyslexic,q63,matching,"u,d",d,d,1,976
958,dyslexic,q41,same_different,"m,n",different,different,1,2157
207,dyslexic,q20,same_different,"b,b",same,same,1,1829
330,non-dyslexic,q6,same_different,"n,n",same,same,1,1126
306,dyslexic,q53,same_different,"m,m",same,same,1,1561
588,dyslexic,q15,matching,"m,n",n,n,1,1919
640,non-dyslexic,q16,matching,"q,m",m,m,1,1239
949,non-dyslexic,q54,matching,"d,m",d,m,0,1237
804,non-dyslexic,q16,same_different,"b,n",different,different,1,1037
408,non-dyslexic,q43,matching,"n,m,p",p,p,1,961
275,dyslexic,q17,same_different,"n,m",different,different,1,1477
173,non-dyslexic,q71,matching,"q,m,u",m,m,1,1240
989,dyslexic,q65,matching,"m,u,b",u,u,1,1774
594,non-dyslexic,q61,matching,"u,p,b",p,p,1,1345
775,non-dyslexic,q74,matching,"p,n",p,p,1,1513
588,non-dyslexic,q24,same_different,"u,u",same,same,1,1473
901,dyslexic,q30,same_different,"d,d",same,same,1,1915
460,dyslexic,q19,matching,"d,m,p",d,p,0,2537
460,non-dyslexic,q14,same_different,"d,d",same,same,1,1299
776,non-dyslexic,q34,same_different,"p,p",same,same,1,1016
100,dyslexic,q15,same_different,"n,n",same,same,1,2193
771,dyslexic,q19,matching,"b,n",b,b,1,1969
902,dyslexic,q14,same_different,"q,u",different,same,0,1960
16,non-dyslexic,q82,matching,"n,q,b",q,q,1,1349
59,dyslexic,q32,same_different,"n,n",same,same,1,1446
163,dyslexic,q72,matching,"n,p",n,n,1,1766
374,non-dyslexic,q11,same_different,"m,m",same,same,1,1098
446,non-dyslexic,q55,matching,"q,p,u",u,m,0,1103
248,dyslexic,q20,same_different,"m,p",different,different,1,2009
196,dyslexic,q75,same_different,"n,n",same,different,0,1451
775,dyslexic,q15,matching,"q,n",q,d,0,1771
473,non-dyslexic,q30,same_different,"p,n",different,different,1,1338
30,non-dyslexic,q67,same_different,"d,u",different,different,1,1366
443,non-dyslexic,q93,matching,"n,q,d",n,n,1,1025
886,non-dyslexic,q92,same_different,"m,d",different,different,1,1019
971,dyslexic,q51,same_different,"m,q",different,different,1,1818
367,dyslexic,q20,matching,"p,n",n,n,1,2216
172,dyslexic,q55,same_different,"d,p",different,different,1,2106
771,dyslexic,q98,matching,"p,q",p,p,1,1922
487,non-dyslexic,q39,matching,"p,b",b,b,1,1306
385,dyslexic,q10,matching,"p,d,b",b,b,1,1642
475,non-dyslexic,q50,same_different,"p,p",same,same,1,1485
542,dyslexic,q37,matching,"q,u",u,d,0,1909
764,dyslexic,q33,same_different,"q,q",same,same,1,1717
684,non-dyslexic,q53,same_different,"d,n",different,different,1,948
287,non-dyslexic,q75,matching,"n,m,b",b,b,1,942
724,non-dyslexic,q23,matching,"n,b",b,n,0,1355
854,non-dyslexic,q19,matching,"m,p,u",m,m,1,1033
472,dyslexic,q50,matching,"n,u",u,b,0,2398
27,dyslexic,q15,matching,"n,q",q,p,0,2071
496,dyslexic,q54,matching,"n,d",n,n,1,1910
410,dyslexic,q32,same_different,"d,q",different,different,1,1972
141,non-dyslexic,q42,matching,"n,b,d",d,q,0,1307
819,non-dyslexic,q54,same_different,"n,n",same,same,1,1207
298,non-dyslexic,q7,matching,"p,u",p,p,1,1009
409,non-dyslexic,q98,matching,"m,p",m,m,1,1164
656,non-dyslexic,q65,same_different,"p,m",different,different,1,1053
847,non-dyslexic,q22,same_different,"b,q",different,different,1,885
838,non-dyslexic,q86,same_different,"m,m",same,same,1,1292
910,non-dyslexic,q85,same_different,"u,u",same,same,1,1240
692,non-dyslexic,q90,same_different,"q,b",different,different,1,1189
226,dyslexic,q49,matching,"p,m,d",m,m,1,1746
54,dyslexic,q83,same_different,"q,u",different,same,0,2318
821,dyslexic,q94,same_different,"b,p",different,different,1,2079
916,non-dyslexic,q1,matching,"p,q",q,q,1,1234
781,non-dyslexic,q10,matching,"u,b,p",p,p,1,1036
464,dyslexic,q70,same_different,"d,q",different,different,1,2150
968,non-dyslexic,q64,same_different,"b,u",different,different,1,1396
809,non-dyslexic,q40,matching,"b,q",q,q,1,1280
570,non-dyslexic,q89,matching,"m,p,n",m,m,1,993
402,non-dyslexic,q36,same_different,"u,u",same,same,1,1250
971,non-dyslexic,q93,matching,"p,n",n,n,1,1543
481,non-dyslexic,q68,same_different,"p,p",same,same,1,1088
233,non-dyslexic,q62,matching,"q,n",n,n,1,1363
996,non-dyslexic,q74,matching,"n,u,q",u,u,1,1293
880,non-dyslexic,q69,same_different,"n,n",same,same,1,987
443,dyslexic,q82,matching,"b,u,q",u,u,1,1695
841,dyslexic,q53,same_different,"d,d",same,same,1,1838
444,non-dyslexic,q80,matching,"u,m,d",u,u,1,1079
945,dyslexic,q63,same_different,"b,b",same,same,1,1760
431,non-dyslexic,q10,same_different,"b,b",same,same,1,1299
433,non-dyslexic,q48,matching,"n,u,q",n,n,1,1410
975,non-dyslexic,q76,matching,"b,q,p",q,q,1,999
44,dyslexic,q82,matching,"d,b,n",b,b,1,2057
670,non-dyslexic,q52,matching,"d,u",d,d,1,1282
739,non-dyslexic,q62,matching,"p,u",p,p,1,1013
675,non-dyslexic,q27,matching,"n,m,q",n,n,1,1318
288,non-dyslexic,q55,matching,"n,u",n,n,1,1233
128,dyslexic,q56,matching,"b,p",p,p,1,1976
904,dyslexic,q47,same_different,"n,u",different,different,1,1987
426,dyslexic,q88,same_different,"u,u",same,same,1,1609
780,non-dyslexic,q5,matching,"d,b",d,d,1,1178
895,non-dyslexic,q49,same_different,"m,m",same,same,1,1236
561,dyslexic,q35,matching,"p,n",n,n,1,2277
581,non-dyslexic,q39,same_different,"p,p",same,same,1,1372
386,non-dyslexic,q50,same_different,"u,u",same,same,1,1034
598,non-dyslexic,q80,matching,"u,q,b",u,u,1,963
402,dyslexic,q65,same_different,"m,m",same,same,1,2102
894,non-dyslexic,q85,same_different,"n,b",different,different,1,1402
953,non-dyslexic,q78,same_different,"p,u",different,different,1,1328
616,non-dyslexic,q77,same_different,"b,b",same,different,0,1032
375,non-dyslexic,q99,matching,"b,u",u,u,1,1264
504,non-dyslexic,q24,matching,"p,n,b",b,b,1,1407
128,dyslexic,q87,matching,"d,u",u,u,1,2176
261,non-dyslexic,q34,same_different,"n,n",same,different,0,975
588,non-dyslexic,q89,same_different,"d,b",different,different,1,1373
692,dyslexic,q70,matching,"n,m",n,n,1,2387
706,non-dyslexic,q38,same_different,"d,b",different,different,1,1045
359,dyslexic,q8,matching,"b,m",b,b,1,1631
963,non-dyslexic,q68,matching,"d,m,p",m,m,1,1020
159,non-dyslexic,q89,matching,"q,p",p,p,1,1245
27,non-dyslexic,q24,matching,"m,b",b,b,1,1579
631,non-dyslexic,q10,same_different,"n,n",same,same,1,1155
53,dyslexic,q56,same_different,"q,q",same,different,0,1932
837,non-dyslexic,q20,same_different,"n,n",same,same,1,1268
100,dyslexic,q27,same_different,"m,d",different,different,1,2351
89,dyslexic,q29,same_different,"u,u",same,different,0,2384
864,dyslexic,q43,same_different,"b,b",same,different,0,2050
236,dyslexic,q30,same_different,"d,d",same,same,1,2051
837,dyslexic,q58,matching,"p,d",p,p,1,2188
517,non-dyslexic,q95,same_different,"b,n",different,different,1,1426
438,dyslexic,q92,matching,"m,q",q,q,1,1847
602,non-dyslexic,q9,same_different,"m,p",different,same,0,1062
883,non-dyslexic,q81,matching,"u,n,b",b,b,1,1130
688,dyslexic,q34,matching,"n,m,u",m,b,0,1543
538,non-dyslexic,q82,same_different,"q,b",different,different,1,1333
549,dyslexic,q11,matching,"p,n,q",q,q,1,2277
697,dyslexic,q44,matching,"p,d,m",m,m,1,1971
550,dyslexic,q25,same_different,"p,q",different,same,0,2161
12,non-dyslexic,q85,same_different,"u,u",same,different,0,1477
892,non-dyslexic,q33,matching,"b,q",b,b,1,1326
692,dyslexic,q37,same_different,"n,n",same,same,1,1748
350,dyslexic,q89,matching,"d,n",d,d,1,2486
67,non-dyslexic,q79,same_different,"b,q",different,different,1,1141
994,dyslexic,q35,matching,"m,d",m,m,1,2501
821,dyslexic,q63,same_different,"n,n",same,same,1,1810
349,non-dyslexic,q73,same_different,"d,d",same,same,1,1198
242,dyslexic,q9,matching,"p,d,n",p,p,1,1970
225,dyslexic,q16,matching,"n,q",q,q,1,1755
55,dyslexic,q73,matching,"d,q,b",b,b,1,2147
324,non-dyslexic,q46,matching,"m,p",m,m,1,1196
443,non-dyslexic,q52,matching,"u,p,b",p,p,1,1145
349,dyslexic,q66,same_different,"q,q",same,different,0,2512
31,dyslexic,q83,matching,"m,u",m,d,0,1613
30,non-dyslexic,q55,matching,"m,q",m,m,1,867
559,non-dyslexic,q9,same_different,"u,d",different,different,1,1414
278,non-dyslexic,q89,matching,"u,p",u,u,1,1128
304,non-dyslexic,q63,same_different,"p,p",same,same,1,1418
602,non-dyslexic,q38,same_different,"q,q",same,different,0,1210
417,non-dyslexic,q29,same_different,"q,u",different,different,1,852
229,dyslexic,q94,same_different,"q,n",different,different,1,2338
121,non-dyslexic,q23,same_different,"d,b",different,different,1,859
465,dyslexic,q3,matching,"p,q",q,q,1,2210
387,dyslexic,q28,same_different,"m,m",same,same,1,2239
414,non-dyslexic,q68,matching,"p,n",n,n,1,1163
519,dyslexic,q42,matching,"d,u,n",d,d,1,2147
279,non-dyslexic,q49,matching,"p,n",p,p,1,877
931,dyslexic,q68,same_different,"m,m",same,same,1,1525
602,dyslexic,q7,matching,"m,q",q,q,1,1884
427,non-dyslexic,q84,same_different,"q,q",same,same,1,1204
676,non-dyslexic,q98,matching,"p,d",d,q,0,1348
270,non-dyslexic,q22,same_different,"d,n",different,different,1,1464
947,non-dyslexic,q5,same_different,"m,m",same,different,0,1391
590,non-dyslexic,q12,same_different,"q,b",different,different,1,994
104,dyslexic,q70,matching,"b,p",p,p,1,1548
257,dyslexic,q48,matching,"q,n,m",n,p,0,1886
936,non-dyslexic,q9,same_different,"d,d",same,different,0,1169
184,non-dyslexic,q38,same_different,"n,n",same,same,1,1119
736,non-dyslexic,q22,same_different,"b,d",different,different,1,999
607,dyslexic,q33,same_different,"d,b",different,different,1,2409
690,non-dyslexic,q84,matching,"d,p,b",b,b,1,1294
213,dyslexic,q90,matching,"b,n,d",n,m,0,1974
261,non-dyslexic,q66,matching,"d,p,m",p,p,1,1208
651,non-dyslexic,q74,matching,"b,p,d",p,q,0,1185
505,dyslexic,q37,same_different,"b,m",different,different,1,2001
34,non-dyslexic,q34,same_different,"p,u",different,different,1,996
888,non-dyslexic,q75,same_different,"d,d",same,same,1,874
335,non-dyslexic,q3,same_different,"u,u",same,same,1,1180
279,dyslexic,q81,matching,"m,q",q,q,1,1512
486,non-dyslexic,q65,same_different,"m,m",same,same,1,1421
932,dyslexic,q46,same_different,"u,u",same,same,1,1476
469,dyslexic,q34,matching,"p,d",d,d,1,2095
439,non-dyslexic,q49,same_different,"p,p",same,same,1,897
355,dyslexic,q74,same_different,"n,u",different,same,0,1793
27,dyslexic,q25,matching,"b,m",m,m,1,1897
318,non-dyslexic,q54,matching,"n,p,q",p,u,0,1398
268,dyslexic,q82,matching,"u,d",u,u,1,2241
217,dyslexic,q20,same_different,"n,b",different,different,1,2397
223,non-dyslexic,q61,same_different,"n,n",same,same,1,1445
512,non-dyslexic,q72,same_different,"u,m",different,different,1,1265
711,non-dyslexic,q50,matching,"d,u,b",u,u,1,1409
231,non-dyslexic,q9,same_different,"q,d",different,different,1,872
866,non-dyslexic,q7,matching,"p,q",q,q,1,1182
897,dyslexic,q76,matching,"d,p,m",d,d,1,2421
790,dyslexic,q48,matching,"u,b",u,u,1,2317
37,dyslexic,q15,same_different,"q,n",different,same,0,1823
866,dyslexic,q30,matching,"p,u,b",u,u,1,1979
846,non-dyslexic,q60,matching,"d,q,n",d,d,1,1137
507,non-dyslexic,q91,same_different,"u,p",different,different,1,892
514,dyslexic,q81,same_different,"n,q",different,different,1,1689
673,non-dyslexic,q34,matching,"p,d",d,d,1,1042
454,non-dyslexic,q75,same_different,"b,p",different,different,1,1270
353,dyslexic,q27,matching,"u,p",u,u,1,1619
852,non-dyslexic,q4,same_different,"d,d",same,different,0,906
461,non-dyslexic,q4,matching,"n,m,p",m,m,1,1178
114,dyslexic,q94,matching,"b,q",b,m,0,1855
922,non-dyslexic,q20,same_different,"n,n",same,same,1,1215
571,non-dyslexic,q86,same_different,"d,d",same,same,1,1361
997,dyslexic,q76,same_different,"n,n",same,same,1,2119
832,dyslexic,q77,matching,"n,p,b",b,b,1,2489
217,dyslexic,q6,matching,"n,p",n,m,0,1959
160,non-dyslexic,q38,matching,"p,u",u,q,0,1182
302,dyslexic,q62,matching,"m,b,d",m,m,1,1671
382,dyslexic,q22,same_different,"u,n",different,different,1,2322
364,non-dyslexic,q69,same_different,"d,d",same,different,0,1508
422,dyslexic,q66,same_different,"d,d",same,same,1,1536
673,non-dyslexic,q91,same_different,"d,p",different,different,1,1185
461,dyslexic,q11,matching,"b,u",b,q,0,1894
870,non-dyslexic,q8,same_different,"p,p",same,different,0,1340
449,non-dyslexic,q91,matching,"u,n,b",n,n,1,1230
657,dyslexic,q9,matching,"u,m,q",m,m,1,1966
982,non-dyslexic,q95,same_different,"q,u",different,same,0,1246
652,non-dyslexic,q12,matching,"p,d,b",p,p,1,1038
